1,比黑人碳头牙刷好用?,碳头;,好用;,1;
652,还算不错...速度也挺快....用的比较刺激,速度;NULL;,不错;挺快;,1;1;
653,去年2月份买的，到了夏天就开始掉线，中间换过一次货，仍然有这个问题。坚持到冬天，一直就正常使用了，但是进入今年夏天又开始频繁断线，应该还是发热的问题。市面上可选的太少，还在找替代品。,NULL;今年夏天;,正常;频繁;,1;-1;
654,使用时要关闭门窗，这样怎么散味。,,,
655,与商品照片不一致，很粗糙,NULL;NULL;,一致;粗糙;,1;-1;
656,与之前某货比，有进步,,,
657,照相比以前诺基亚手机差远了，测试250，囧?，是全网通移动定制版，和标题型号不符合。 现在真是没有性价比高的手机了，小3000不如几年前诺基亚2000的手机。,NULL;NULL;性价比;,差远了;符合;高;,-1;1;1;
658,有一种恶心的怪味，如果商家做成玫瑰香之类的，我想消费者更容易接受！,NULL;恶心;NULL;,恶心;怪味;香;,-1;-1;1;
659,不错，不同于一般的印刷品,印刷品;NULL;,不错;一般;,1;0;
660,味道一般！不是很好喝！,味道;NULL;,一般;好喝;,0;1;
661,就是不吃啊，问下就走了，从来没这样过，换粮失败,NULL;,失败;,-1;
662,这个跟我之前朋友国外带回来的不一样！是假的！1包装！根本无包装！2 颜色跟我之前用的眼霜颜色不同！这个是豆绿色的，我朋友国外带回来的其实是有些偏黄的颜色！3 就是质感 抹上去厚重 很粘很难推 感觉加东西调过的！我朋友国外原装带回来是比较轻薄 而且不黏 很好吸收！4 就是气味 这个国外带回来其实有一股青草味道的 很清爽 这个有点不知道什么味道 对比了下是假的！太坑人了！,NULL;朋友;NULL;原装;NULL;NULL;NULL;NULL;,假;偏黄;厚重;轻薄;很好;清爽;假;坑人;,-1;-1;1;0;1;1;-1;-1;
663,胡桃木骗人的 是压缩板 价格太贵了 大家别买 根本不值299元 一百差不多,价格;NULL;NULL;,太贵;不值;差不多;,-1;-1;0;
664,爱屋及乌吧——毕竟好马配好鞍！,NULL;马;,好;好;,1;1;
665,不错，很精致，很喜欢,NULL;NULL;NULL;,不错;精致;喜欢;,1;1;1;
666,首先是吓了一跳，原来30克这么少!有点后悔，包装倒还好，拆开后感觉气味不太喜欢，有点药味.,NULL;NULL;NULL;,后悔;还好;喜欢;,-1;1;1;
667,香味保持的时间太短······,时间;,太短;,-1;
668,姐姐推荐的，说是能滋养头发，于是就和护发素一起用，感觉还行吧,NULL;感觉;,推荐;还行;,1;1;
669,为了凑够钱数才买的 质量很一般 扎几天就松了,质量;,一般;,0;
670,味道不错。泡沫适中。,味道;NULL;,不错;适中;,1;0;
671,之前不了解非新品的意思，一直以为是身上有污点之类的。收到才知道，头发被剪残了，少了一双鞋、一个听诊器、一只小宠物、一根项链。还好之前没给小孩仔细介绍，拆完就赶快把包装扔了，怕孩子问少的东西，又赶快把芭比的头发梳成一束。和家里的芭比比起来，失望。好在孩子很高兴。下次绝对再也不贪便宜了！,NULL;NULL;NULL;NULL;NULL;,还好;仔细;失望;好;高兴;,1;1;-1;1;1;
672,这本书内容很详细，清晰易懂，非常适合尤克里里初学者，短短的两天，我已经通过这本书学会了六首曲子。,NULL;NULL;NULL;,详细;清晰;易懂;,1;1;1;
673,完全还是2.0的速度，不知道是厂家的问题还是我的电脑问题,,,
674,亚马逊已经发展到拿别人用过的产品当做新的商品卖售给消费者的地步了？不知道是不是别人退货的产品，36色里竟然有15色是被用过的，2色是已经折了的，因为是孩子学校着急用老师要求的品牌，所以才在亚马逊上购买的，即便是旧都可以接受，但是怎么能卖给比人用过的呢？太欺骗消费者了！！！,产品;学校;NULL;NULL;,新;着急;可以;欺骗;,1;-1;1;-1;
675,此次的购物体验唯一满意的就是退货的速度快，产品可以说没有什么偏振的效果，后来买的肯高的就很好。,NULL;NULL;NULL;,满意;可以;很好;,1;1;1;
676,怎么用？精油瓶都按不上去，怎么用？,,,
677,弹性差，压下去还要自己拍起来,弹性;,差;,-1;
678,不知道是什么做的，用着有点怀疑，还没有出来效果,,,
679,很薄很舒适，就是用过之后脸油油的,脸;脸;NULL;,很薄;舒适;油油的;,-1;1;-1;
680,包装有损坏，没有封印，瓶体做工粗糙，让人不能不怀疑是否是正品。,NULL;人;,粗糙;正品;,-1;1;
681,放阳台吹两天就好了， 有人长透视眼啊，说“有个颜色虽然不是很重要但是看上去赏心悦目”，这个枕头是装在密封的枕头套里，洗套子还得用剪刀剪开缝线才拆得开……,阳台;NULL;,好;长;,1;1;
682,橄榄油是比较浓郁的，秒杀99,橄榄油;,浓郁;,1;
683,瓶盖有损坏现象，感觉不像是新的。打破了我满满的期待，不是很满意。,感觉;NULL;,新;满意;,1;1;
684,这个价位还是值得购买的,NULL;,值得;,1;
685,还没用，应该没问题。,,,
686,不错，价格实惠，只是洗衣粉里面发现有很大一块洗衣粉块！,NULL;NULL;洗衣粉;,不错;实惠;很大;,1;1;1;
687,吸水性一般，而且干的比较慢，样子不错,吸水性;NULL;样子;,一般;干;不错;,0;-1;1;
688,这个不能作为依据来测量血压，不准的。,NULL;,不准;,-1;
689,都盖了一年了，保暖效果好。,效果;,好;,1;
690,东西真的不错，我喜欢，快递很好，商品还有个小布袋装着我很喜欢。买回来就马上给狗狗用了，剃的干干净净；狗狗现在天天凉快的很，这个商品我真的很喜欢。,东西;NULL;NULL;NULL;NULL;狗狗;NULL;,不错;喜欢;很好;喜欢;干干净净;凉快;喜欢;,1;1;1;1;1;1;1;
691,买了此书，但Kindle上没收到！,,,
692,很小巧的玩具，音乐有试听模式和连续播放5分钟两种，音量也有两档，小宝宝现在四个月，还蛮喜欢这个，只是很喜欢咬小海马。,NULL;NULL;NULL;,小巧;喜欢;喜欢;,1;1;1;
693,因为没有涂层的，所以相对价格便宜。,,,
694,没有想象中的好，做工一般，钱倒是能放下，就是放不了多少卡，钱包表面有磨损的痕迹，运输过程中有磕碰？,想象;NULL;NULL;,好;一般;卡;,1;0;-1;
695,比实际标示的尺寸要小，做工一般，薄薄一层尼龙。,NULL;,一般;,0;
696,纸质太差，严重怀疑盗版！,纸质;NULL;NULL;,太差;严重;盗版;,-1;-1;-1;
697,有点淡淡的自然的味道，只是有点硬，时间长了不太舒服,NULL;NULL;有点;时间;时间;,淡淡的;自然;硬;长;舒服;,1;1;-1;1;1;
698,美食精品，值得推荐。,美食;NULL;NULL;,精品;值得;推荐;,1;1;1;
699,这款由于车身箱体的特点，结合处比较单薄，拿起来玩的时候容易散架。,结合处;时候;,单薄;容易;,-1;1;
700,东西同图片一致，应该比较实用，但是三角架表面有几次表面涂层被碰伤了。总体还算可以的。,NULL;NULL;NULL;,一致;实用;可以;,1;1;1;
701,这个味道实在是……无力去爱,NULL;,无力;,-1;
702,内容不错，第15次印刷，严重失色，失真。,内容;NULL;NULL;,不错;严重;失真;,1;-1;-1;
703,用过三天脸上特别干，因为自己是敏感肌肤特意买的这个水，,NULL;NULL;,干;敏感;,-1;1;
704,三块隔板都变形了而且非常薄，自己用手掰直了才能安上.开始以为是运输压得，但看以前的评论全都变形，我怀疑是工艺问题.下面4个轮子似乎就是插管里，不能固定的，稍微一抬起来就掉了.,隔板;变形;全都;,变形;薄;变形;,-1;0;-1;
705,6天才收到货物，拆开快递盒子，化妆品没有封装也没有封条之类的，打开后，压口完全断了.与店家邮件沟通，只能是换货，但是考虑到又得半个月才能拿到货物，而且比较烦人，别的其他补偿措施店家也没有.就真实评论了.自认倒霉了,NULL;,真实;,1;
706,自然肤色的明明是2#，而且也有个一样的是写2#的，这个写错了的为什么不撤销掉呢，送货的时候也不看下，居然送了1#明亮肤色的过来，我之前又不知道化妆品是要验货的，之后是不可以退换货的，真是浪费钱。一直很信任地卓越的，这次有些失望！,NULL;NULL;NULL;NULL;NULL;NULL;,自然;可以;浪费;信任;卓越;失望;,1;1;-1;1;1;-1;
707,买了两盒第一个盒子破了点也就算了，第二个直接少了3种颜色成69色了,NULL;,破;,-1;
708,价格不错，商品无味道，漂亮，塑料的都比较轻，薄的地方稍微有点变形，用用看看吧,价格;NULL;NULL;塑料;NULL;有点;,不错;无味;漂亮;轻;薄;变形;,1;-1;1;1;0;-1;
709,居然是110v的。国内用不了,,,
710,上面的印刷字模糊 对比买牙刷时赠送的替换头，这个掉毛 印刷不好，不知道这些品牌怎么品控的，糊弄人,字;NULL;NULL;,模糊;不好;糊弄人;,-1;-1;-1;
711,开始用了，挺好。颜色挺别致的，还有连线可以有线使用。刚听声音有点闷，希望越听越发挥。,NULL;NULL;,好;可以;,1;1;
712,没有外包装盒，根本不是一盒三只装，是散装或者大包装拆散来卖的！不诚信！,NULL;,诚信;,1;
713,日期太远，有一桶外包装是开过的，不满意,NULL;,满意;,1;
714,已经用了一个多月，总体是满意的，但是电池冲一次电不够一个星期，3天就要冲一次了，充电时间又长,NULL;时间;,满意;长;,1;1;
715,这款不适合女生用，太大了。,NULL;,适合;,1;
716,今天刚收到，感觉纸张没有The Help的纸张好。,纸张;,好;,1;
717,因其产品的香味难闻，所以有二次污染的感觉，取消香味是否更好些。,香味;NULL;,难闻;更好;,-1;1;
718,写入速度比好一点的2.0的慢，根本不是3.0的，极为不建议购买，亚马逊也开始糊弄消费者了。。。,NULL;,糊弄;,-1;
719,组装简单。能用上7、8天，过后就没有见屋里的小强增多。 家里有很多那种小型的小强，把5个小屋放在不同地方，年长的小强爬进去就被粘住了，不知道问什么小强宝宝没见到有粘住的。,NULL;NULL;NULL;,简单;能用;很多;,1;1;1;
720,不错，挺舒爽，味道也挺好闻。,NULL;味道;,不错;好闻;,1;1;
721,基本鸡肋，不会回购。,基本;,鸡肋;,-1;
722,超级难用，感觉不是真的，使用几天后震动声音就超级超级大，不是正常的震动声音，感觉是刷头与牙刷没有契合产生的非正常摩擦，刷完会看到有黑色的液体混着牙膏泡沫一起流出来，应该是刷头里的金属摩擦受损产生的。总之完全没法用！浪费了。,NULL;NULL;NULL;NULL;,正常;非正常;没法用;浪费;,1;-1;-1;-1;
723,记得我上中学的时候用过，这个味道很熟悉了，不管能不能用我就买了。呵呵，感觉自己又回到了上学的时候。,,,
724,平时都是37 这次买的37.5但小了 前面很紧 换货不方便 只能将就了,换货;,方便;,1;
725,用了四个月就坏了 充不进去电 到手一周就发现这个毛病了 退货但是没人联系我 后来自己又好使了就算了继续用了 四个月坏其实挺差的 而且充电宝本身特别重,NULL;NULL;NULL;NULL;NULL;,坏;好使;坏;差;重;,-1;1;-1;-1;-1;
726,该产品有明显拆封痕迹，外包装无收缩膜，包装路由器的塑料袋已拆开且封条已撕毁！路由器表面的保护膜明显是重新贴上去的，既不平整有很多气泡！反正也不值很多钱的东西，懒得退货了，总之亚马逊这次让我太吃惊和失望了，提请大家留心！,产品;保护膜;NULL;NULL;NULL;NULL;NULL;,明显;明显;平整;很多;不值;很多;失望;,0;0;1;1;-1;1;-1;
727,买错了，不适合普通大众！,NULL;NULL;,适合;普通;,1;0;
728,这口罩是用来杀人的么很呛！！！,,,
729,拆装，试机，机器不工作。己办理退货。遗憾。,NULL;,遗憾;,-1;
730,效果不明显，表示遗憾！,效果;,明显;,0;
731,书外面有点脏了，也难得退，里面的字有点小。,有点;NULL;,脏;难得;,-1;0;
732,太香了~ 很俗的香味!!!,NULL;,香;,1;
733,挺好的， 价格也实惠.,NULL;NULL;,好;实惠;,1;1;
734,一次不小心渗了点进眼睛，刺痛得非常厉害。得马上用清水冲。真的好小一片。完全不能盖住眼睛。,NULL;NULL;NULL;NULL;,刺痛;厉害;好;盖住;,-1;1;1;1;
735,东西有地方放了，很好,NULL;,很好;,1;
736,材料 轻 和描述的一样。 价格一般。,NULL;价格;,轻;一般;,1;0;
737,口红还是得试了啊。。。大热的不一定就是你喜欢的。。 这款对唇部状态要求更高些,NULL;状态;,喜欢;高;,1;1;
738,宝宝很喜欢肯背带的带子，买了这个还是很有必要，每次可以清洗，减少细菌入口吧，还是很柔软的，不知道磨牙的功能在哪里,NULL;NULL;NULL;,喜欢;可以;柔软;,1;1;1;
739,味道不错，滋润度也不错,味道;NULL;,不错;不错;,1;1;
740,试穿了一下，大了，和网页上的说明有出入，但是总体感觉还是不错。,感觉;,不错;,1;
741,会员日购买的，随机三件，正好发了蓝色的，家里之前在正规大超市买的正品也是蓝色还没用完。今早比较了一下。首先牙膏的商标人头处，存在色差。和之前评论中一星的照片一样。然后背面的字体，两款在小写字母的粗细有差异。使用过后，发觉亚马逊这款味道较淡，缺少正品的清新感，成泡沫率更低，膏体更干。洋火出品，不会再相信了。要用还是去城市超市等半价时囤货吧。,NULL;NULL;NULL;NULL;正品;泡沫;NULL;,正好;正规;正品;正品;清新;低;干;,1;1;1;1;1;-1;-1;
742,有种上当受骗的感觉~~还半价，kao，人家包装袋上写的就是19.5，根本就没有便宜~~害我买了两个，真是无语了。。。,NULL;NULL;,便宜;无语;,1;-1;
743,爱美，日期太后了，9月的，其他好的。做酸奶不错。。。。。。。。。。。。。。。。。。。。。。,NULL;酸奶;,好;不错;,1;1;
744,颜色好看，但是唇膏是断的，齐根断，这是我给摁上了,NULL;,好看;,1;
745,sony没错。亚马逊没错！错在你们这家无良第三方卖家，10000毫安的充电宝，冲两次电没电了，你再跟我谈转化率，6500毫安。你怎么不跟我讲12v转换1.5是2300毫安？插口塑料壳用手轻轻一扣就分开了。出了事情你们一再推卸责任，说亚马逊问题。sony的问题。你怎么不说是政府的问题？你说超过15天就怎么怎么样！我买了之后就和你们没关系了吗？亏你们还是经营日本产品。还有你们的口气，是你们的产品有问题我想怎么解决，你让我找亚马逊 ，找400，。。。。这么多好评如果我说是你们是刷的，这是多sony的侮辱。但是这就是事实！,NULL;NULL;NULL;NULL;NULL;NULL;,没错;没错;错;无良;亏;好评;,1;1;-1;-1;-1;1;
746,挺好的，一直在用，不知能亮多久,NULL;,好;,1;
747,为了给孩子暑假阅读特意购买了该书，还特意选择了出版社，可是米想到的是假期期间孩子在阅读时发现116、117、136、137、140、141六面竟然出现了空白页，说明该出版社对书籍印刷方面没有认真检查审核，这样质量的书也上市出售，并且是面向大众阅读，试问质检把关作用何在？所幸发现问题后及时联系了亚马逊客服，坐等客服后期告知的处理意见和结果，再次也提醒各位购书友友们，书入手后请及时翻阅，望不要有吾此般运气才好啊！呵呵......,NULL;NULL;NULL;运气;,认真;及时;及时;好;,1;1;1;1;
748,很长时间，洗了还是有味道，丢掉了,,,
749,我都快忘了这玩意的时候··他才寄到···包装有磨损···看着旧··,NULL;NULL;,快;旧;,1;-1;
750,如果是床头读物还行，如果想深入历史，那还是看百家讲坛吧,读物;,还行;,1;
751,可以，反正就是用那么一两天,NULL;,可以;,1;
752,还可以，和超市一样，购买方便。,NULL;NULL;,可以;方便;,1;1;
753,第三包了，还算吃得欢快。,,,
754,这次订购的产品，不知道是什么原因，没有以前购买的吸水量大，给老人夜间使用非常闹心，以前一夜到天亮不会担心漏尿，这次使用几乎每晚都会漏尿，老人很不舒服。我一直给老人使用这个产品，这次不知道为什么会出现这种情况？？？,NULL;NULL;老人;,闹心;漏;舒服;,-1;-1;1;
755,很普通的胶 材质很硬，很失望 不值这个价钱，用一次就直接扔掉了。怎么会有那么多好评 ？ 我不会因为有返利而昧着良心好评。,NULL;材质;NULL;NULL;NULL;NULL;,普通;硬;失望;不值;好评;好评;,0;-1;-1;-1;1;1;
756,质感特别好，颜色也鲜艳，小碗特别可爱！,质感;颜色;NULL;,好;鲜艳;可爱;,1;1;1;
757,价格低，品质好，发货快，店家服务也好。有问必答。必须赞！原装正品，发货快！,品质;发货;NULL;NULL;原装;发货;,好;快;也好;赞;正品;快;,1;1;1;1;1;1;
758,完美的鞋子，轻便静音的还防滑,静音;NULL;NULL;,完美;轻便;静音;,1;1;1;
759,充电六小时为什么灯依旧不变,,,
760,用的时候才发现，这东西会漏电，手碰上去会有不适感，而且读写的时候温度过热，比我的cz48还要热！速度不行！,NULL;NULL;,过热;不行;,-1;-1;
761,从来没买过珀莱雅的东西，不知道真货是怎样的，但这个香精味浓得受不了，脂粉气息太重，用了两天扔了。另一方面怀疑亚马逊在做促销时销售假货，反正以后不贪便宜了,NULL;气息;时;,受不了;太重;假货;,-1;-1;-1;
762,六折买到的，实际颜色比图片略暗，但质量不错，材质略硬。不过很不错，包的设计很好。,质量;材质;NULL;NULL;,不错;硬;不错;很好;,1;-1;1;1;
763,用了两次就不能再使用了，郁闷中！,NULL;,郁闷;,-1;
764,家里泰迪断奶后喝过，当时喝了没问题，1岁多了再喝竟然每次都会拉稀，不知道是不是假货或者厂家的问题，不建议购买,NULL;,假货;,-1;
765,保温效果不错，无异味。,效果;,不错;,1;
766,与想象的音质有所差距，最早买个4.5的在办公室听，感觉还行，现在这两只箱子低音有些散，声音比较紧，本来想退货的，想着周末在家看电影用着还可以。,感觉;NULL;,还行;可以;,1;1;
767,不知道是白灯的原因，看上去不舒服，有的灯罩总的歪的,NULL;,舒服;,1;
768,不喜欢亚马逊的商业模式。在中国不知道变通。名气不必任何网购差。在上面买东西没有很好的体验。,NULL;NULL;东西;,喜欢;差;很好;,1;-1;1;
769,用了一段时间了，还可以,NULL;,可以;,1;
770,墨盒用的快 这个还很少 我觉得很不值,墨盒;NULL;NULL;,快;很少;不值;,1;1;-1;
771,为何看不到生产日期呢？,NULL;,看不到;,-1;
772,单薄 号码也不合适 175穿180的也小,NULL;号码;,单薄;合适;,-1;1;
773,选的M号，还是很长，有点像三叶草的短袖！过大显得不能搭配西服衬衫！,NULL;,长;,1;
774,保温时间超短，中国制造。,,,
775,此舒体霜用起来还不错，滋润性不错，味道也比较清淡。但是不喜欢里面的颗粒。,NULL;NULL;性;味道;NULL;,不错;滋润;不错;清淡;喜欢;,1;1;1;1;1;
776,非常难用！简直是愚蠢的设计！倒奶粉的口特别小，奶粉勺根本进不去！还只有一个盖！一定不要买大家！推荐大家满趣健或者布朗博士的，去看看人家的设计！退货！！！,NULL;NULL;,愚蠢;推荐;,-1;1;
777,。。。。。 味道不怎么好,味道;,好;,1;
778,寄了一本旧的书过来，,NULL;,旧;,-1;
779,2018年1月到保质期 买前考虑好,NULL;,好;,1;
780,其他都还好，就是刷头感觉不是很好； 我海外购的那个刷头感觉质量要好些,NULL;感觉;,还好;很好;,1;1;
781,盖子有磨损的痕迹，感觉就是换过一样，味道也不好，刺鼻，香味不持久，几百块买个假货，亏死了,NULL;NULL;香味;NULL;NULL;,不好;刺鼻;持久;假货;亏死;,-1;-1;1;-1;-1;
782,顶层木板味道比较重，塑料是没有味道的。另外塑料较单薄肯定不能和木头比。优点是容量大，貌美，轻便。希望用的时间能久点。,味道;塑料;NULL;NULL;时间;,重;单薄;貌美;轻便;久;,-1;-1;1;1;0;
783,以为这是白板笔没想到是记号笔，在黑板上写字后擦不掉,,,
784,不错，很适合，贴身 ，很棒，以后就它了，比较一下价格也便宜，,NULL;NULL;NULL;NULL;价格;,不错;适合;贴身;很棒;便宜;,1;1;1;1;1;
785,没有包装...真假未知。还未使用,,,
786,说是有五种不一样的，打开一看就两种，这是赤裸裸的欺骗啊,NULL;,欺骗;,-1;
787,有点小，多了装不下啊,,,
788,感觉有一定的保湿效果,,,
789,刚刚开始使用，感觉还不错，还没有明显效果,感觉;NULL;,不错;明显;,1;0;
790,薄 不吸水 还买了2个 不好,NULL;NULL;,薄;不好;,0;-1;
791,书中讲了太多与加密关系不大的事儿，比如：网络安全的常见问题； 不建议购买；,,,
792,玻璃好。 密封盖有味道。 本以为买的就是环保。有点失落。望老板改进,玻璃;NULL;NULL;,好;环保;失落;,1;1;-1;
793,国美的安装真不靠谱！约好的时间安装，就再也没消息了，打遍所有客服，无人管！国美说根本查不到亚马逊订单，所以安装就根本没有亚马逊顾客的信息！没有诚信的企业，早晚跟他老板一个下场！,NULL;NULL;,好;诚信;,1;1;
794,包装外加贴了让人困惑的标签，不知道是想掩饰什么？还是另有作用。主要是狗狗只闻了一下直接走开，在怎么饿都不会去吃。顺便问一句，能退货吗？,人;,困惑;,-1;
795,单词倒是挺实用的，都是生活中需要的词，但是列表中却没有给出发音，唉，这怎么读啊，不方便，买产品不就是图个方便嘛。,NULL;NULL;图;,实用;方便;方便;,1;1;1;
796,为了上幼儿园的宝贝买的，很好,NULL;,很好;,1;
797,每张纸都是毛边，拿到瑕疵品了,,,
798,女朋友说不好用，好刺头皮。,NULL;NULL;,不好;好;,-1;1;
799,总体上说非常好，价格便宜，外观时尚大方，就是一点，塑料感太强，怕弄坏了,总体;外观;时尚;NULL;,好;时尚;大方;强;,1;1;1;1;
800,一家三口，一人一个，正好放进柜子里，方便整理。,NULL;NULL;,正好;方便;,1;1;
801,外观漂亮，功能齐全，设置页面比用过的其他品牌要好，信号还强一点就好了了,外观;NULL;品牌;信号;,漂亮;功能齐全;好;强;,1;1;1;1;
802,看了网上评论慕名而来，结果结团效果并不满意，价格还昂贵，果断弃,NULL;,满意;,1;
803,薄得可以清晰地看到里面棉被的花色； 感觉不到纯棉的舒适，有点化纤的赶脚（不懂，不能确定）,NULL;NULL;NULL;纯棉;,薄;可以;清晰;舒适;,0;1;1;1;
804,包装后面写了附送免费婴儿室温计，为什么我买了两款都没有,NULL;,免费;,1;
805,质感一般，价位还可以,质感;NULL;,一般;可以;,0;1;
806,外形也不粗糙，也不是很油。吃了也没有肠胃不适的呕吐。 现阶段还行吧，算是国产粮食里好的。以后有什么再更新。 ================================= 吃了两个星期上来再评，太容易上火，每天眼屎很多。,外形;肠胃;NULL;粮食;NULL;NULL;NULL;,粗糙;不适;还行;好;新;容易;很多;,-1;-1;1;1;1;1;1;
807,包很重。一个人也能组装，稍微慢点。书柜质量不错。 安装图纸步骤比较清楚，各零件标的很明了，须自备螺丝刀，拧螺丝很费力气。,NULL;质量;,很重;不错;,-1;1;
808,洁白柔软，虽然还没用，但凭着手感感觉应该不错滴！赞一下亚马逊物流给力哟！,NULL;感觉;NULL;,柔软;不错;赞;,1;1;1;
809,用得着的杀虫剂。还行吧,NULL;,还行;,1;
810,1.味道奇怪，和以前在实体店买的用过的不一样，味道真的不对…… 2.我之前一直在实体店买的，收到的这个和在实体店瓶子上的字体颜色都不一样， 3.这个抹在手上很稀稀的，感觉不滋润，吸收效果不好， 总之，我觉得我买的这个很失望。我很想退货！,NULL;NULL;感觉;NULL;NULL;,奇怪;不对;滋润;不好;失望;,-1;-1;1;-1;-1;
811,真是易耗品，不是很耐用，有的用一阵子，连接处会松，然后产生很大的噪声和污水。价格不美丽。,NULL;产生;NULL;,耐用;很大;美丽;,1;1;1;
812,极其糟糕的体验，一分钱一分货，自找麻烦。一直处于无法识别状态，路由器显示已连接。,NULL;,糟糕;,-1;
813,质量一般，性价比一般，急着用，就买了这款！,质量;性价比;,一般;一般;,0;0;
814,东西还行，就是有点发霉的气味，时间长了就散完了。,东西;有点;时间;,还行;发霉;长;,1;-1;1;
815,很不错的产品，清洁力度给力！,NULL;,不错;,1;
816,期望太高，买来刷刷也不错,NULL;NULL;,高;不错;,1;1;
817,买到家，我老公费了好大的劲才装好，也没有说明书，款式还行吧，物流给力,公费;劲;款式;,好大;好;还行;,-1;1;1;
818,没有盒子包装。 不过用着觉得挺舒服的。,,,
819,小朋友很喜欢，我也刷了一下，心情真好！,NULL;心情;,喜欢;好;,1;1;
820,就是指甲剪小了点，如果其中有一个弄得大一点更好！,NULL;,更好;,1;
821,包装不够仔细，收到时断了十来支,NULL;,仔细;,1;
822,没有用，看到日期瞬间不想用了·····以后还是少买·····买不就代购吧····知道超市里快过期商品的捆绑装吗？就是那种感觉·····,NULL;NULL;NULL;,快;过期;捆绑;,1;-1;-1;
823,配国内的牙刷柄 噪音很大...,噪音;,很大;,1;
824,真货，推荐，性价比很高。,NULL;性价比;,推荐;高;,1;1;
825,东西不错，就是有些小,东西;,不错;,1;
826,防伪标签是已撕开的。里面是非密封的、简陋的塑料袋独立包装。有个袋子上还发现一根头发。提醒各位买家当面验货。,NULL;,简陋;,-1;
827,书的第一张纸有一半没订上，而且那张纸上的字都印偏了,,,
828,买给老婆的起喜欢。值。,NULL;,喜欢;,1;
829,请商家联系厂家，提高质量，有至少50%的兰花豆硬的嚼不动。怎么吃?,豆;,硬;,-1;
830,以前根本不知道kiss me还有国内产的，一看全是中文我也是醉了。。。以前从日本代购过感觉很好用，结果这个国内产的晕染爆了，根本没法用，要一直拿棉擦。。。而且价格比日本产的还贵，等了两周，等来了秒变熊猫。。,感觉;NULL;日本产;,很好;没法用;贵;,1;-1;-1;
831,不是很喜欢，比较鸡肋。油腻感重，并且不便宜。以后再不买这类中庸的产品，口红归口红，护唇归护唇膏比较好。,NULL;NULL;NULL;NULL;NULL;护唇膏;,喜欢;鸡肋;重;便宜;中庸;好;,1;-1;-1;1;0;1;
832,贴衣服上使用差不多2个小时，棉片部分就和有粘胶部分脱开了（不是完全脱落，差不多脱开三分之一），而且从衣服上撕下来很难撕！纯棉的衣服还好，针织或蕾丝的衣服每次撕下来感觉衣服都快坏掉了><|||,NULL;NULL;NULL;NULL;衣服;NULL;,差不多;脱落;差不多;还好;快;坏掉;,0;-1;0;1;1;-1;
833,没什么可说的，就那样吧,,,
834,价格算不错的了，品质很正~,价格;,不错;,1;
835,不建议购买！字很好，可是配的笔和笔芯都不出水有问题！！！！！！别买,字;,很好;,1;
836,不错，很实用！清洗得很干净！,NULL;NULL;NULL;,不错;实用;干净;,1;1;1;
837,买回家还未用，应该可以吧，不过觉得有点贵,NULL;有点;,可以;贵;,1;-1;
838,一本好书，值得一看！,NULL;,值得一看;,1;
839,扯淡，根本没有延时效果，骗人火大,NULL;,扯淡;,-1;
840,以前用温和型 换这个有点刺痛感,刺痛感;NULL;,温和;型;,1;1;
841,首先味道就让人受不了 但使用产品看得是效果 味道不在重点 略 其次 很厚重 看到有人说抹了之后容易吸收的 我试了一下用量 差不多1-1.5滴足够覆盖全脸了 用之前也拍足了水 还是闷痘啊 另外 如果说是修复作用的话 在痘痘/闭口被挤了之后 皮肤自己就能经过几天来修复 我看不到这款精油的作用了,NULL;NULL;NULL;NULL;NULL;NULL;,受不了;厚重;容易;差不多;足够;看不到;,-1;1;1;0;1;-1;
842,厚实，大片，足够用了,NULL;NULL;,厚实;足够;,1;1;
843,卖家真的很热心，裤子也很好，很满意的一次购物，下次再有想买的一定再来,卖家;裤子;NULL;,热心;很好;满意;,1;1;1;
844,挺好用 ，方便携带。。,NULL;,方便;,1;
845,还行吧，不如在超市买的90克的泡泡柔和，不知道是不是因为大包装所以质量会有区别，以后还是在超市买日用品。,NULL;泡泡;,还行;柔和;,1;1;
846,先不说商品怎么样，单说送货。亚马逊，单子上承诺的送货时间是22号，ok，我在家啥也不干整整等了一天，毛都没收到，电话没接到一个。晚上了才收到条短信，短信内容说由于没有联系到您导致货没法送，需要第二天再送。我就纳闷了什么叫没有联系到我。是打我电话我没接还是我电话打不通，如果电话我没接，我可以拿出我的通话记录。要是没打通那么拿出配送员手机的通话记录。别整天给这瞎白活。今天已经15:37了，难不成又一天白费了？说到就要做到，做不到就不用喷粪，什么玩意儿。,NULL;NULL;NULL;NULL;NULL;,ok;干;纳闷;可以;白费;,1;-1;-1;1;-1;
847,不知使用怎样，待学生用后再作评论。发货神速。,发货;,神速;,1;
848,用的不多，没什么特殊的感觉,NULL;,不多;,0;
849,故事不错，讲的也挺好。,故事;NULL;,不错;好;,1;1;
850,商品还可以，比想象中的要小很多，信号一般。初学者很难设置。。。。,NULL;NULL;信号;,可以;很多;一般;,1;1;0;
851,很好用！速度比原来150m既快了还稳定！,NULL;速度;速度;,很好;快;稳定;,1;1;1;
852,还可以吧，不漏尿，但也不服帖。,NULL;NULL;NULL;,可以;漏;服帖;,1;-1;1;
853,擦玻璃不会留下家属，很好，3M的产品我还是很相信的，不愧是世界上每年获得专利最多的公司。,NULL;,很好;,1;
854,带子太长了，孔打的太少,带子;,太长;,-1;
